Unnamed: 0,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_fec,candidate_fec_name
1854886,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,201 - GLADE HILL,Gary Johnson,johnson,US President,statewide,False,libertarian,total,26,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854887,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,201 - GLADE HILL,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1854888,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,201 - GLADE HILL,Donald Trump,trump,US President,statewide,False,republican,total,1081,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854889,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,201 - GLADE HILL,[Write-in],in,US President,statewide,True,,total,9,,
1854890,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,201 - GLADE HILL,Evan McMullin,mcmullin,US President,statewide,False,independent,total,9,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854891,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,Hillary Clinton,clinton,US President,statewide,False,democratic,total,307,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854892,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,Gary Johnson,johnson,US President,statewide,False,libertarian,total,18,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854893,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1854894,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,Donald Trump,trump,US President,statewide,False,republican,total,744,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854895,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,[Write-in],in,US President,statewide,True,,total,12,,
1854896,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,202 - PENHOOK,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854897,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,73,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854898,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,4,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854899,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1854900,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,Donald Trump,trump,US President,statewide,False,republican,total,184,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854901,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,[Write-in],in,US President,statewide,True,,total,2,,
1854902,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,203 - HODGESVILLE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,1,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854903,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,245,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854904,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,20,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854905,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1854906,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,Donald Trump,trump,US President,statewide,False,republican,total,646,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854907,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,[Write-in],in,US President,statewide,True,,total,1,,
1854908,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,204 - DUDLEY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,10,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854909,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,Hillary Clinton,clinton,US President,statewide,False,democratic,total,142,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854910,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,Gary Johnson,johnson,US President,statewide,False,libertarian,total,12,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854911,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1854912,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,Donald Trump,trump,US President,statewide,False,republican,total,563,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854913,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,[Write-in],in,US President,statewide,True,,total,4,,
1854914,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,301 - SNOW CREEK,Evan McMullin,mcmullin,US President,statewide,False,independent,total,6,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854915,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,117,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854916,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,13,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854917,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,Jill Stein,stein,US President,statewide,False,green,total,1,P20003984,"STEIN, JILL"
1854918,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,Donald Trump,trump,US President,statewide,False,republican,total,473,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854919,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,[Write-in],in,US President,statewide,True,,total,5,,
1854920,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,302 - FORK MOUNTAIN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854921,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,Hillary Clinton,clinton,US President,statewide,False,democratic,total,466,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854922,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,Gary Johnson,johnson,US President,statewide,False,libertarian,total,33,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854923,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,Jill Stein,stein,US President,statewide,False,green,total,7,P20003984,"STEIN, JILL"
1854924,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,Donald Trump,trump,US President,statewide,False,republican,total,723,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854925,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,[Write-in],in,US President,statewide,True,,total,3,,
1854926,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,303 - SONTAG,Evan McMullin,mcmullin,US President,statewide,False,independent,total,13,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854927,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,Hillary Clinton,clinton,US President,statewide,False,democratic,total,220,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854928,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,Gary Johnson,johnson,US President,statewide,False,libertarian,total,8,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854929,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1854930,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,Donald Trump,trump,US President,statewide,False,republican,total,274,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854931,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,[Write-in],in,US President,statewide,True,,total,0,,
1854932,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,304 - DICKINSON,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854933,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,206,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854934,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,20,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854935,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1854936,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,Donald Trump,trump,US President,statewide,False,republican,total,979,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854937,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,[Write-in],in,US President,statewide,True,,total,6,,
1854938,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,401 - HENRY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,9,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854939,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,Hillary Clinton,clinton,US President,statewide,False,democratic,total,200,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854940,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,Gary Johnson,johnson,US President,statewide,False,libertarian,total,16,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854941,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,Jill Stein,stein,US President,statewide,False,green,total,7,P20003984,"STEIN, JILL"
1854942,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,Donald Trump,trump,US President,statewide,False,republican,total,479,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854943,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,[Write-in],in,US President,statewide,True,,total,3,,
1854944,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,402 - FERRUM,Evan McMullin,mcmullin,US President,statewide,False,independent,total,8,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854945,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,Hillary Clinton,clinton,US President,statewide,False,democratic,total,135,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854946,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,Gary Johnson,johnson,US President,statewide,False,libertarian,total,16,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854947,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,Jill Stein,stein,US President,statewide,False,green,total,5,P20003984,"STEIN, JILL"
1854948,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,Donald Trump,trump,US President,statewide,False,republican,total,509,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854949,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,[Write-in],in,US President,statewide,True,,total,8,,
1854950,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,403 - ENDICOTT,Evan McMullin,mcmullin,US President,statewide,False,independent,total,9,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854951,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,Hillary Clinton,clinton,US President,statewide,False,democratic,total,201,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854952,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,Gary Johnson,johnson,US President,statewide,False,libertarian,total,22,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854953,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1854954,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,Donald Trump,trump,US President,statewide,False,republican,total,605,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854955,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,[Write-in],in,US President,statewide,True,,total,3,,
1854956,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,501 - WAIDSBORO,Evan McMullin,mcmullin,US President,statewide,False,independent,total,7,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854957,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,257,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854958,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,21,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854959,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,Jill Stein,stein,US President,statewide,False,green,total,4,P20003984,"STEIN, JILL"
1854960,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,Donald Trump,trump,US President,statewide,False,republican,total,855,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854961,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,[Write-in],in,US President,statewide,True,,total,5,,
1854962,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,502 - CALLAWAY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,11,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854963,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,154,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854964,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,24,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854965,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,Jill Stein,stein,US President,statewide,False,green,total,6,P20003984,"STEIN, JILL"
1854966,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,Donald Trump,trump,US President,statewide,False,republican,total,422,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854967,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,[Write-in],in,US President,statewide,True,,total,8,,
1854968,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,503 - BOWMANS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,4,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854969,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,218,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854970,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,15,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1854971,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1854972,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,Donald Trump,trump,US President,statewide,False,republican,total,696,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1854973,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,[Write-in],in,US President,statewide,True,,total,8,,
1854974,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,504 - GOGGINSVILLE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,11,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1854975,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,601 - BOONES MILL,Hillary Clinton,clinton,US President,statewide,False,democratic,total,349,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1854976,Virginia,VA,51,40,Franklin County,51067.0,1494434.0,36.99118,-79.88271999999998,FRANKLIN COUNTY,601 - BOONES MILL,Gary Johnson,johnson,US President,statewide,False,libertarian,total,38,P60012234,"JOHNSON, JOHN FITZGERALD MR."
